school,id,semester,urm_status,years_from_phd,repec_owndept,repec_semdept,phd_program,census_region
e04da56bf47ee7cd761de6268a4fd2d9,9d3a4437e58a04fc828ec768bed0d2dd,2019-08-01,Non-URM female,4,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,f70d610155054a8609a7041e02c97a12,2017-01-01,Non-URM male,19,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,851e2dd52660971720d6c2d5b0830aaa,2016-01-01,Non-URM male,0,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,0c0586896e84fc519d6402f682742981,2019-08-01,Non-URM female,2,1-10,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,c160f66037a9d5d4b4d090f7b7208e70,2014-08-01,Non-URM male,12,1-10,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,121288e69a1058cfdaad0aa07805bda5,2014-08-01,Non-URM male,4,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,2539e9890a6da8e734a75ceda5550990,2019-08-01,Non-URM male,10,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,9776c9b3fa385906b9c3296b7e2610fd,2017-08-01,Non-URM male,25,1-10,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,44e396ef75db28f4b87570f7213d672f,2017-08-01,Non-URM male,5,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,48273438adc4e4fedccdfdd3e28699a4,2016-08-01,Non-URM male,28,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,d9cf1cd608c1ee951e6ed8156459f8a5,2016-01-01,Non-URM male,9,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,7c839363f3fa8e128b018c779ee2882e,2019-01-01,Non-URM male,14,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,d4bf3f0c06ff022251ac7512010c3b92,2018-08-01,Non-URM female,26,51-100,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,0f0e1eb82f4b5de7365a395098b2b577,2018-01-01,Non-URM male,28,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,ef2e5bbc70415f86295070125e89afd2,2018-01-01,Non-URM male,18,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,da7fcdccf3c208eb19c16ec9c96d3078,2019-01-01,Non-URM female,21,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,ababa0889e23027a9617fe428c5dfd5d,2016-01-01,Non-URM male,10,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,0adb8692ef003c092763d2d26e21c79c,2019-01-01,Non-URM male,14,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,31ecac785676baeac60093dd31507224,2016-01-01,Non-URM male,22,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,9e5826aad2ea4f64c36a42e7014450ed,2015-08-01,Non-URM male,4,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,1f68090e15cc1ac9435fac42d1aeb60c,2014-08-01,Non-URM female,26,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,16f0f7fd768d8ceb6222f56008aef554,2017-08-01,Non-URM female,0,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,2400160ab4c7f5b139f8fd7ae480dcca,2015-08-01,Non-URM male,4,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,da6ac88bd6d8a2ee45aafc51fa4bc730,2014-08-01,Non-URM male,7,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,d6ae8e0088456bdd6f6e1e9df2e82a9a,2018-01-01,Non-URM male,20,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,8d822d2cc235c4da44dc6c88e4f58b17,2017-08-01,Non-URM male,31,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,7133b3a5b7f7faa5052dd699edea5335,2017-01-01,Non-URM female,4,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,17f80268fe5df75378341717282ceba5,2014-08-01,Non-URM male,4,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,00c10d39bd2c7fd08662295465785e42,2015-08-01,Non-URM male,24,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,6dab422a63646873020b65bc69ccc5f2,2019-01-01,Non-URM male,16,1-10,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,32ef4355621f322aea2bfc741109dd65,2018-08-01,Non-URM male,1,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,1b6b30fcc2bd2b65f65100228c577b6b,2016-01-01,Non-URM male,7,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,44eeac10aa725637ef0bd82c3b95a856,2014-08-01,Non-URM female,,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,8a4ea7086aba286364251e4d4f2f8e76,2018-01-01,Non-URM male,16,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,af776f9fd7a727bc75ed2eee9593d1ae,2016-08-01,Non-URM male,,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,b7c7b8d44edfce4dffa06aab31c467bc,2015-08-01,Non-URM male,10,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,dca53db2522109231a8f7436232b64a8,2017-01-01,Non-URM male,23,51-100,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,b4a25beff2b9f24d046b75e212636f60,2016-08-01,Non-URM male,1,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,a234d85f3c3293efb16a391aaf29c363,2015-08-01,Non-URM male,6,51-100,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,c99ef78f2461b7f4d2478b1af8093a68,2019-08-01,Non-URM male,12,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,c46972b0d896784f019bf6922061f895,2017-08-01,Non-URM male,16,51-100,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,bf95f7bc1e773d87b8b1012b4021065e,2017-08-01,Non-URM male,16,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,24b97b31b12386fb04dd6f0456ae2d29,2016-01-01,Non-URM male,12,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,bf3550a43f86920bb32056678b73086c,2014-08-01,Non-URM male,14,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,643f5de14945f323be2b62f289590ae1,2014-08-01,Non-URM male,5,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,59a41a08df432c75e811150f42aa5d41,2018-01-01,Non-URM female,10,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,f46dc5d169d26620e76c1f40246c2459,2015-08-01,Non-URM male,0,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,28850a10b21500094366cd5ab06712fd,2016-08-01,URM male,3,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,4eb555bb9b5d267f7e5b65f04be51dd7,2018-08-01,Non-URM female,5,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,c11f9fd3022370c5290d0396105c13d0,2017-01-01,Non-URM male,1,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,97670a6b59439433a7835d663ce34d56,2017-08-01,Non-URM male,5,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,afa5ecdcc06619618dbef478fdbc5513,2015-08-01,Non-URM female,5,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,39982e403e7cfc3adc27fa2afb29a994,2015-08-01,Non-URM female,1,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,9a6d2eafa5e4f31e251b58410572d2aa,2019-01-01,Non-URM male,3,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,525c790c5c007580b698798e65956a48,2016-08-01,Non-URM female,2,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,6fb3a544acf1ca0c2485540d6055d4cf,2019-01-01,Non-URM male,10,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,3cd70d74a4c18ce4ab928c2a17a67b47,2018-01-01,Non-URM male,17,51-100,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,5d64060224d152f071d9cede1c22f49b,2019-01-01,Non-URM female,8,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,e648a66ea0d98eb56c8dbf6751806819,2017-01-01,Non-URM male,2,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,8aa3612858775c41af59ea75da15ad6f,2017-08-01,Non-URM male,0,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,2ec5736bbe52aba881961b86ed90084a,2017-01-01,Non-URM male,18,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,d8a854d9f37c53f0a84a2b8405c19cec,2017-08-01,Non-URM male,8,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,a697545c684c44e6e5081a867b6ca8c9,2016-01-01,Non-URM male,4,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,7f13211b0e25a7fa8385ce64f4d626fd,2016-08-01,Non-URM female,4,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,d4be71df6d9744270b832bed4d4b16a2,2014-08-01,Non-URM female,17,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,3e39ecee394d390e6ed7a8ba2b75295d,2018-01-01,Non-URM male,1,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,eb74a6ed92cf3e20fa3c688b6765b860,2018-08-01,Non-URM male,1,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,11c44a5b9899167ac0814093f34e3794,2018-08-01,Non-URM male,6,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,b40196bcc3aede819d2deb07b3a973ee,2014-08-01,Non-URM male,28,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,0daafd5138c018e34f15ecebe7f11e54,2017-01-01,Non-URM male,1,1-10,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,dbaf9be2d241b8668bd9b9fc8312b5ca,2019-01-01,Non-URM male,3,26-50,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,ef2d36fe9a7a963ad6b0f90d131e8eda,2016-01-01,Non-URM male,6,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,f322af63991afca508e026851984c114,2017-01-01,Non-URM female,15,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,0e1797caeb21b4f9f2ab376daccef51b,2017-01-01,Non-URM male,1,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,1a6f55e757052e8f368065269b5c5e5e,2017-08-01,Non-URM male,17,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,4195f48ffb1fc1f918a2a2718fd8ab21,2017-01-01,Non-URM male,8,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,658577be22e4390ef0bb783858858b6d,2015-08-01,Non-URM female,14,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,992f3a4c47d7217cded1d8b38446e286,2016-01-01,Non-URM male,19,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,499c5d03e4413435fcddef1ec1aa513a,2018-08-01,Non-URM male,11,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,b928341d786e46bc78ba69b532c99213,2016-01-01,Non-URM male,17,11-25,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,f51c3ce916983a6a275d7febef374c08,2018-01-01,Non-URM male,5,101-289,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,25ad9b2d78d4d0323bceeadd4c02beee,2016-08-01,Non-URM male,17,Unranked,101-289,1,Northeast
e04da56bf47ee7cd761de6268a4fd2d9,a67a261e354289ed5d71845495142315,2016-08-01,Non-URM male,2,11-25,101-289,1,Northeast
88c69d948f8eeec19c298d23d8b28b0e,00b566229d6909a5aa8da4dddc52fc28,2014-08-01,Non-URM male,10,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,616c845e0ffc037b0b6259cc46e9164a,2019-01-01,Non-URM male,15,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,21e3826954a00ae7a1148d912e4cf676,2019-08-01,Non-URM male,5,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,5b9dff4699d9333ae14723995f6d688b,2019-01-01,Non-URM female,19,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,176f0aee449e7c212cc160b441071e22,2019-01-01,Non-URM male,11,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,58b3375dd93b5d3839dd4b7e0f88234c,2018-01-01,Non-URM male,8,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,390e81f67e94fa67ef3403cd0eb4bd08,2015-08-01,Non-URM male,9,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,2bd2d7848c1e680826be7abd4f624cf4,2017-01-01,Non-URM female,9,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a00a504418bf518aecef414038437907,2017-08-01,Non-URM female,1,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,7769270ba73c1d48a4316aaffd5174a4,2015-01-01,Non-URM male,7,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,fa4f7785814c21019ff4519a221a45fc,2018-01-01,Non-URM male,1,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,4ec51befd101b5a27f19c19c9208cb20,2017-08-01,Non-URM female,3,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,7c5cedde43d391bb3f7ed27858968da4,2015-08-01,Non-URM male,30,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,9eb934fbd2682e6aed493447a66e5bdf,2017-08-01,Non-URM female,2,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,5b18e893a90207f3fa6489ec84fe7f02,2017-01-01,Non-URM male,4,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a577629dadb4cd9dadc9ad20a415e18c,2017-01-01,Non-URM male,10,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,832c900e69e96d1c889bd6618dcfe8da,2019-01-01,Non-URM female,19,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,ff8d4a04582b3645f049202e637f4550,2018-01-01,Non-URM female,10,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a5a5dc7fe92de915d3a20998ff07555e,2017-08-01,Non-URM male,3,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,aec60bb3b672f8ff7260bca6a7cbceeb,2018-08-01,Non-URM female,3,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,8b900535ef4a13f8b2994c4107051cf8,2014-08-01,Non-URM male,16,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,c1bfa42362cfa5c2038c351f78de65d2,2014-08-01,Non-URM male,31,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,aa6cb73991030f9e818fd1a3f360adc1,2018-08-01,URM female,4,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,d6d8753685021a24ebde516b76630011,2015-01-01,Non-URM male,6,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,c00b9d5dbd021a9ed641d5edb79b75ea,2015-01-01,Non-URM male,1,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,2b1eadb4b6af0ff5be58eee5ccfdf8ac,2015-08-01,Non-URM male,27,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,5f39ed96d3b0b9f9524bf7008841f5ed,2019-01-01,Non-URM male,23,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,35e605e80e5bf48e4f893c69867229e4,2019-08-01,Non-URM male,51,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,f71d12dc29a594db901bc90d9ffe5299,2018-01-01,Non-URM female,7,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,283a90db0ea2858d871bff063ecc01f2,2016-01-01,Non-URM male,6,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,2fe7179c81dd6407aa87ce0f39a74b72,2014-08-01,Non-URM female,8,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a577629dadb4cd9dadc9ad20a415e18c,2016-01-01,Non-URM male,9,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,85d2d7e39381ae62c7f575a2cad18db6,2015-08-01,Non-URM male,5,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,3198d64da9698be7ba4df9b50d32e524,2016-08-01,Non-URM male,35,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,89f6d5e4be5e3ded70e299c5cfa1740a,2016-08-01,Non-URM female,2,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a5a727e76cbef63d951f4defabf6e52a,2018-01-01,Non-URM male,28,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,f51c3ce916983a6a275d7febef374c08,2018-08-01,Non-URM male,5,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,9c7d08dff4527fa1b5f5e4bc4412e865,2014-08-01,Non-URM male,29,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,d2fb19e54abb24ba08f2ecc8cfd86c2d,2019-08-01,Non-URM male,6,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,1e9c06cbaf7e29c81c9f91a5fe492888,2018-01-01,Non-URM male,10,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,82ccce8c77491a08c3cff77b8d55f2c2,2014-08-01,Non-URM male,13,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,967347b9c6eceef831e0d93d8dd83ee9,2015-08-01,Non-URM female,0,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,f0e22d0aaadaeb351eab3d62d6328a1e,2019-08-01,Non-URM male,4,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,a2abdc53e0e55a029aaa19facd92253c,2015-08-01,Non-URM male,33,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,24e10289b201412fb83dc1658e3e89af,2019-08-01,Non-URM female,13,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,138f132d9778346a19485b070532285a,2015-08-01,Non-URM male,,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,cd11222aa65c5fc1b64786b646f585bb,2018-08-01,Non-URM male,4,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,98a01b1e4d09d495c9c4ce2f576c862b,2015-01-01,Non-URM male,23,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,c8d529fb2baadb3b5b537e8c9a9e625e,2016-08-01,Non-URM male,17,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,de668009ace563fb24f01335d69f20f6,2017-08-01,Non-URM female,6,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,05a575f2c076c1ef85ced0835f7581b1,2018-01-01,Non-URM male,4,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,cdbdf7fda742e77bc73aca55cf3f44a7,2018-08-01,Non-URM male,16,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,9b71c804cc271cab84230f3752da67fe,2014-08-01,Non-URM female,8,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,96dce8b68e835ba35e1bceb2824aaab2,2014-08-01,Non-URM male,44,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,38476617f3e1759038393312d7934926,2017-01-01,Non-URM female,10,Unranked,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,faeaf22834566143832fc75833d69805,2015-01-01,Non-URM male,7,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,3c7301908afb9fd74c84bd0af57255e6,2016-08-01,Non-URM male,6,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,138f132d9778346a19485b070532285a,2015-01-01,Non-URM male,,11-25,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,ffc40dff3ebc1dafe46787ca0ef6201c,2016-01-01,Non-URM male,15,101-289,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,c8429efce3e9e4c8fcffe6dcb2059483,2018-08-01,Non-URM male,3,26-50,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,1629f324dfb1c3ec6f3224faf2af6998,2017-01-01,Non-URM male,13,1-10,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,0da3b11d1d281c32802b1cf3eec5201a,2019-08-01,Non-URM female,18,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,0da3b11d1d281c32802b1cf3eec5201a,2019-08-01,Non-URM female,18,51-100,101-289,0,South
88c69d948f8eeec19c298d23d8b28b0e,176f0aee449e7c212cc160b441071e22,2019-01-01,Non-URM male,11,51-100,101-289,0,South
62b4467e76710d0d221d0924d2f91c81,023f75f6562c2389315bc4ff053719e3,2015-01-01,Non-URM male,1,1-10,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,3cf2abf3b0fa3957788849ad494394da,2019-01-01,Non-URM female,0,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,a67a261e354289ed5d71845495142315,2018-08-01,Non-URM male,4,11-25,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,e72baa543e962c7004497bf96f6127c6,2018-08-01,Non-URM male,0,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,51cb5449eb0612b12a4947b7816006e4,2018-01-01,Non-URM male,2,51-100,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,bfdc88d726dd4bf9be07cbc2343bc18c,2016-01-01,Non-URM male,2,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,c6b1397e883abe195f3f75ab685abaa8,2015-08-01,Non-URM male,1,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,118b6229ca1a0df2e482eee3bfabd83e,2016-01-01,Non-URM male,3,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,96f89cd5abee0b75b1906589dd35d2ca,2014-08-01,Non-URM male,1,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,bbc7ef8ce4772dfa27c5b757ff386ded,2016-01-01,Non-URM male,1,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,a07e7ccb0da8a6341489d9bb6e9be571,2014-08-01,URM male,16,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,264ae8e498bc1101041dffae66200dd7,2018-01-01,Non-URM male,18,11-25,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,53f084b81706f42f2e90780edf4984cf,2017-01-01,Non-URM female,0,26-50,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,7c581e63f92b67bfa9c0b42134ac197d,2018-08-01,URM female,10,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,cbd60fdc69d7460c0076aaafbad40020,2019-01-01,Non-URM female,0,51-100,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,00d5c9afc526fddb7b6cc9ccf3814f65,2015-01-01,Non-URM male,7,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,9bacd1b05d275406ce66301b91e94bb2,2018-08-01,Non-URM male,7,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,d65edacd8d23a1875e5bfccb048b1b1c,2015-08-01,Non-URM female,10,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,8a33a98758b3593e25a2a6227fce220b,2017-01-01,Non-URM male,4,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,5d07735e0f912fb8c3de8eecd8a4fbd8,2014-08-01,Non-URM male,24,26-50,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,6da8837c697aa85e943775d75052c88f,2017-08-01,Non-URM female,4,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,3d0b346ed1b718e8eebbfbd224adcc91,2016-08-01,Non-URM male,7,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,5182f69bce6eff9c6789e6eb80e986d6,2019-01-01,Non-URM male,12,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,3b552682233bbb889ad5cc22faf445e5,2017-01-01,Non-URM male,7,11-25,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,b7ecdc1fe6e978e8580e93912287580f,2017-01-01,URM male,3,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,1fa37251cacf46b1d1b28ef2f8ada5cd,2015-01-01,Non-URM male,5,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,6da8837c697aa85e943775d75052c88f,2016-08-01,Non-URM female,3,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,3e740ba83b44f2ff16f98d85fda5c0c1,2019-08-01,URM male,,26-50,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,c55450a5152a5daed466c9155b26759b,2017-01-01,Non-URM male,21,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,8bba55baa2f9a73fad69ae0a85fbd5d9,2014-08-01,Non-URM male,0,1-10,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,f21e1fcd73eb0654d57800f905b777a7,2017-01-01,Non-URM male,,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,b3efbce0f6a3fa8853de0c06f04fc7e4,2015-01-01,Non-URM female,1,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,6d3d9a839968dec9f1223e40c376e652,2016-01-01,Non-URM male,13,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,0d39b61708b53b080069f977ed36f701,2018-01-01,Non-URM male,7,51-100,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,00d5c9afc526fddb7b6cc9ccf3814f65,2018-01-01,Non-URM male,10,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,e5c01b8edefdec0fd35b79a3f32034b5,2017-08-01,Non-URM male,0,Unranked,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,0f12180b25be980febee365dd1f3873d,2017-01-01,Non-URM male,4,11-25,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,ed4b3e2e7cd0033c9e04c58cd3629180,2018-01-01,Non-URM male,3,101-289,Unranked,0,South
62b4467e76710d0d221d0924d2f91c81,8bba55baa2f9a73fad69ae0a85fbd5d9,2016-08-01,Non-URM male,2,Unranked,Unranked,0,South
